"","id","id_str","name","screen_name","location","description","url","followers_count","friends_count"
"197",831483464,"831483464","Dana Rohrabacher","RepRohrabacher","","The official twitter account of Congressman Dana Rohrabacher, representing CA's 48th district","http://t.co/52ardvXJBC",2367,144
"198",789244177,"789244177","Rep. Danny Davis","RepDannyDavis","Chicago, IL","US House Representative for Illinois' 7th Congressional District.  Serving on the Committee on Ways and Means.  Following/retweeting does not equal endorsement.","http://t.co/VbCPNOUYF0",5371,338
"199",787373558,"787373558","Elijah E. Cummings","RepCummings","Baltimore, MD","U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.","http://t.co/mKxxp6s7Jx",63528,1610
"200",776664410,"776664410","Matt Cartwright","RepCartwright","Moosic, PA","Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9","http://t.co/8OVHEJc0",7231,1575
"201",771152516,"771152516","Ro Khanna","RoKhannaUSA","Silicon Valley, CA","Congressman representing #CA17. Working to bring tech jobs in my district and across America. Refuse all PAC and lobbyist contributions. Obama Admin alum.","https://t.co/V5WcBN7WAJ",6818,1417
"202",613725908,"613725908","Rep. Leonard Lance","RepLanceNJ7","","Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f","http://t.co/nARbDjLrTt",9214,321
"203",600463589,"600463589","Senator Mike Crapo","MikeCrapo","Idaho & Washington, D.C.","United States Senator for the great state of Idaho.","http://t.co/W6cAM2HKzW",34586,677
"204",584912320,"584912320","Lacy Clay MO1st","LacyClayMO1","St. Louis, MO","Official Campaign Twitter Account of Lacy Clay for Congress. US Rep, Missouri 1st District. R/Ts & links are not endorsements.","https://t.co/M1086ZAdUj",6456,2223
"205",584012853,"584012853","Rep. Doug Lamborn","RepDLamborn","Colorado Springs","Republican Congressman for Colorado's 5th Congressional District. For regular email updates, sign-up at https://t.co/aVNY6LkLMd","https://t.co/aVNY6LkLMd",9821,867
"206",581141508,"581141508","Marcy Kaptur","RepMarcyKaptur","DC/Toledo/Northern Ohio","Office of Congresswoman Marcy Kaptur. Longest serving woman in Congress and proudly representing Ohio's 9th District.","http://t.co/aHDl5vMQ69",12160,480
"207",558769636,"558769636","Suzanne Bonamici","RepBonamici","","Honored to represent Oregon's First Congressional District.","http://t.co/4mNk46JctA",11962,1085
"208",555474658,"555474658","Senator Thad Cochran","SenThadCochran","","Office of U.S. Senator Thad Cochran of Mississippi.","http://t.co/bOl9VmFbzz",37054,542
"209",550401754,"550401754","Hal Rogers","RepHalRogers","Somerset, KY","Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Committee @HouseAppropsGOP","https://t.co/MNkQuDdocD",9712,691
"210",518644221,"518644221","Brad Wenstrup","RepBradWenstrup","","US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan","http://t.co/iBzLgVUTrS",10646,957
"211",516880804,"516880804","Rep. Betty McCollum","BettyMcCollum04","St. Paul, MN","Proudly representing Minnesota's Fourth District in the United States House of Representatives.","https://t.co/EjwVeyAV1e",13597,955
"212",515822213,"515822213","Senator Jon Tester","SenatorTester","Montana","Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.","http://t.co/G4S7FHr0Od",13134,909
"213",510516465,"510516465","Dave Loebsack","daveloebsack","Iowa's 2nd District","Fighting for the hardworking people of Iowa",,5492,577
"214",486694111,"486694111","Senator Jack Reed","SenJackReed","Providence, Rhode Island","Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.","http://t.co/zRkAemKyYn",34341,16
"215",479872233,"479872233","Rep. Roybal-Allard","RepRoybalAllard","","Congresswoman Lucille Roybal-Allard, proudly representing the 40th District of California. Follow me at http://t.co/KjVfmF9CaM & http://t.co/Urj0zPAr8d.","http://t.co/IujVp0da6v",13124,1711
"216",476256944,"476256944","Sen Dianne Feinstein","SenFeinstein","California","United States Senator from California. On Facebook at: http://t.co/siExqwIu","http://t.co/x96JRcShsB",186406,193
"217",467823431,"467823431","Hakeem Jeffries","RepJeffries","","Member of Congress. Policy & Communications Co-Chair. Represent Brooklyn & Queens in the 8th district","https://t.co/dw6KEYQThe",23081,718
"218",463132556,"463132556","Rep. Jared Polis","RepJaredPolis","Boulder, CO","Official Twitter home of Rep. Jared Polis, proudly Representing Colorado's Second District. Dad. Entrepreneur. Educator. Rockies fan.","https://t.co/YFBawl0Mhg",9759,934
"219",442824717,"442824717","Rep. Richard Neal","RepRichardNeal","","Serving the First Congressional District of Massachusetts in the United States House of Representatives, with 87 cities and towns in western & central MA","http://t.co/CtpF0T1USA",9887,30
"220",435500714,"435500714","Office of Sen. Coons","SenCoonsOffice","Delaware & Washington","News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.","http://t.co/YhxmCF9DHF",5747,107
"221",432771620,"432771620","Rep. Susan Davis","RepSusanDavis","","Proudly representing the 53rd Congressional District of California. Serves on Armed Services and Ed & Workforce Committees","http://t.co/ahrDcqdrBd",10956,102
"222",432676344,"432676344","G. K. Butterfield","GKButterfield","","U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.","http://t.co/0Be8EM6qOP",12447,522
"223",404132211,"404132211","Rep. Rick Larsen","RepRickLarsen","Washington's 2nd District","Born and raised in Arlington, Wash.  Ranking Member, Aviation Subcommittee","http://t.co/2eHh43tMLB",13817,4761
"224",402719755,"402719755","RepMarkAmodei","MarkAmodeiNV2","Carson City, NV","Proudly representing Nevada's 2nd District","http://t.co/p2s4qS7trR",8916,1758
"225",385429543,"385429543","Jerry McNerney","RepMcNerney","Stockton, CA","Proudly representing California's 9th Congressional District. Learn more about my work in Congress at http://t.co/MbFWXH7J","http://t.co/GOFOgB5Ch5",13844,558
"226",384913290,"384913290","Rep. John Yarmuth","RepJohnYarmuth","Louisville, KY","Official Twitter Account for Congressman John Yarmuth, representing the 3rd Congressional District of Kentucky.","http://t.co/C5AFreYQvO",18526,351
"227",382791093,"382791093","Senator John Hoeven","SenJohnHoeven","North Dakota","Official account of U.S. Senator John Hoeven of North Dakota.","https://t.co/S1wB3GGEfX",33691,582
"228",381152398,"381152398","Rep. Terri A. Sewell","RepTerriSewell","Washington, DC","Proud to represent the 7th Congressional District of Alabama  https://t.co/xfWvIZSjrk","http://t.co/yrYBXVxk6W",17796,2372
"229",377534571,"377534571","Mac Thornberry Press","MacTXPress","United States Capitol","Tweets from the press shop of US Rep. Mac Thornberry. Mac serves the 13th District of TX, which spans from Amarillo to Wichita Falls & is larger than 13 states.","http://t.co/KnSJ3TPDYS",8570,940
"230",364415553,"364415553","Rep. John Sarbanes","RepSarbanes","Maryland","Representing Maryland’s 3rd District. Chair of the Democracy Reform Task Force. Fighting to put people's interests ahead of special interests.","https://t.co/xkBEGeSvuh",12556,587
"231",344972339,"344972339","Rep. Devin Nunes","Rep_DevinNunes","Washington, DC","","http://t.co/qslO3rsq",2926,15
"232",339822881,"339822881","Sen. McConnell Press","McConnellPress","","The Kentucky press office for Senator Mitch McConnell. For more information please visit his website:","http://t.co/GZL4NPuP1q",73897,325
"233",334894942,"334894942","Rep. Jared Huffman","JaredHuffman","Northern California","Congressman for CA's 2nd Dist.  Posts on this page authorized by Huffman for Congress.  For my official House of Representatives feed please follow @RepHuffman","http://t.co/vfmUDvrNRS",3372,157
"234",329761746,"329761746","Indian Affairs Cmte","IndianCommittee","Washington, D.C.","Welcome to the official Twitter page of the United States Senate Committee on Indian Affairs.","http://t.co/A6pTPZL5Ns",6225,233
"235",325830217,"325830217","VP Biden (Archived)","VP44","Washington, D.C.","This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).","https://t.co/OTH6ss7aE4",2770985,132
"236",314205957,"314205957","David Young","RepDavidYoung","Van Meter, Iowa","Official account of U.S. Congressman David Young, proudly representing all the people in Iowa's 3rd Congressional District. #IA03","https://t.co/vrYdw3pvSS",5663,762
"237",312134473,"312134473","Linda T. Sánchez","RepLindaSanchez","Norwalk, CA & Washington, D.C.","I work for CA-38. Vice Chair @HouseDemocrats. Fmr. @HispanicCaucus Chair. Serve on the @WaysMeansCmte. Die-hard @Dodgers Fan.","https://t.co/NdDmVfAy37",19390,1796
"238",310310133,"310310133","Rep. Stephen Lynch","RepStephenLynch","Washington, D.C. / Boston, MA","The official Twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.","http://t.co/EeBu3zBUBI",12376,379
"239",305620929,"305620929","Dutch Ruppersberger","Call_Me_Dutch","Washington, DC","U.S. Congressman serving Maryland's 2nd District. Member of House Appropriations Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.","http://t.co/uAblmVkUWN",10157,1313
"240",305216911,"305216911","Bobby L. Rush","RepBobbyRush","D.C./Chicago & SW Suburbs","The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.","http://t.co/fZruAAdEJY",10375,200
"241",303861808,"303861808","Mike Thompson","RepThompson","St. Helena, CA","Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.","http://t.co/nPlTDF4THi",13751,521
"242",299883942,"299883942","Cong. Steven Palazzo","CongPalazzo","Mississippi ","I proudly represent the Fourth Congressional District of Mississippi. For more information on my work in Congress please visit http://t.co/Ue63OYLp.","http://t.co/m7SGUgLrSj",10109,1674
"243",296361085,"296361085","Senator John Thune","SenJohnThune","","U.S. Senator John Thune, South Dakota. Chairman of @SenateGOP & @SenateCommerce. Father. Husband. Avid Outdoorsman. Sports Fan.","http://t.co/OiwOiAFGGw",70930,339
"244",296245061,"296245061","Rep. Adrian Smith","RepAdrianSmith","Gering, NE / Washington, DC","Proudly serving the 3rd District of Nebraska in the U.S. House of Representatives","http://t.co/pOBhoFPbKa",6899,273
"245",295685416,"295685416","Mike Conaway","ConawayTX11","","I am proud to serve the 11th Congressional District of Texas! I can be reached via website below or phone: 202-225-3605.","http://t.co/CR8m9Gxrif",7434,1410
"246",293131808,"293131808","Senator Patty Murray","PattyMurray","WA & DC","Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement","http://t.co/7bd8QMhqRT",93226,2169
"247",291756142,"291756142","Mike Enzi","SenatorEnzi","","Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two).","http://t.co/Vxn9wmrQ3U",37255,586
"248",282093902,"282093902","HouseVetAffairs","HouseVetAffairs","Washington, D.C.","Proudly Serving America's Veterans and Their Families. Chairman @DrPhilRoe","http://t.co/FfFe6VJA9y",11310,213
"249",281540744,"281540744","Daniel Webster","RepWebster","Central Florida","A family man and small-business owner who is dedicated to serving the citizens of Central Florida with honor and integrity.","http://t.co/b57txtC4Hx",12841,296
"250",278145569,"278145569","Marsha Blackburn","MarshaBlackburn","Brentwood, TN","I am honored to serve the people of Tennessee's 7th District.","http://t.co/uIRgQmKWY5",30484,2481
"251",278124059,"278124059","Richard Blumenthal","SenBlumenthal","Connecticut, USA","Connecticut’s U.S. Senator","http://t.co/MfF8W57FEu",81185,1011
"252",277124730,"277124730","SenateEnergyDems","EnergyDems","Washington, DC","@SenatorCantwell serves as the Ranking Member on the Senate Energy & Natural Resources Committee. Follow us for updates from Democratic staff.","http://t.co/eNl5zv5syW",13615,227
"253",275572403,"275572403","SASC Majority","SASCMajority","Washington, D.C.","Official source for news from the Republicans on the Senate Armed Services Committee.","http://t.co/TuSX6iETrl",7442,149
"254",267938462,"267938462","Rep. Zoe Lofgren","RepZoeLofgren","","Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy","http://t.co/gxyqi3ANcp",18524,104
"255",267854863,"267854863","Rep Cedric Richmond","RepRichmond","","Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.","http://t.co/SUcIB89W63",17215,861
"256",266133081,"266133081","Dean Heller","SenDeanHeller","Nevada","U.S. Senator Dean Heller","http://t.co/tnRta2EeF6",40404,12046
"257",264219447,"264219447","Senator Roger Wicker","SenatorWicker","Mississippi & Washington, DC","U.S. Senator for Mississippi. Please visit my website for updates.","https://t.co/iD8pcNybj9",39733,289
"258",262756641,"262756641","Senator Hatch Office","senorrinhatch","","U.S. Senator from Utah. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.","http://t.co/J4uQN7sg8O",31665,383
"259",258900199,"258900199","Carolyn  B. Maloney","RepMaloney","New York City","New York's 12th Congressional District - Manhattan, Brooklyn & Queens","https://t.co/EhTt891RCX",19125,3282
"260",254082173,"254082173","Joe Wilson","RepJoeWilson","","Official Twitter account for Congressman Joe Wilson (SC-02). Grateful to serve as Chairman of the HASC Subcommittee on Readiness","https://t.co/569jD8U5wS",8923,344
"261",252819642,"252819642","Rep. Kevin Yoder","RepKevinYoder","KS 3rd District & DC","I represent the 3rd District of Kansas in the United States Congress, where I serve on the House Appropriations Committee.","http://t.co/SFpm7Mapbi",16067,1624
"262",252819323,"252819323","Tom Reed","RepTomReed","","Tom Reed represents New York's 23rd Congressional District","http://t.co/IqT9uqukZl",11632,384
"263",252249233,"252249233","Rep Peter DeFazio","RepPeterDeFazio","","Representing the 4th Congressional District in Oregon","http://t.co/QVPjYtiwNC",16631,744
"264",250188760,"250188760","Ron Wyden","RonWyden","Oregon","U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79","https://t.co/PeDrcHcuFw",90280,386
"265",249787913,"249787913","Senator Tom Carper","SenatorCarper","Delaware","U.S. Senator for Delaware | Ranking Member of @EPWDems","http://t.co/0KSoFFra6j",47374,1009
"266",249410485,"249410485","Sanford Bishop, Jr.","SanfordBishop","Georgia 2nd CD & Washington DC","Proudly representing Georgia's 2nd Congressional District.  Ranking Member of MilCon/VA Approps Subcommittee   http://t.co/jORrdOYPnj","http://t.co/ozJucyCFUb",12836,787
"267",249348006,"249348006","Rep. Anna G. Eshoo","RepAnnaEshoo","Palo Alto, CA","Representing California's 18th Congressional District--the heart of Silicon Valley.","http://t.co/kDThNgg9my",21740,751
"268",249288197,"249288197","Sam Johnson","SamsPressShop","Third District of Texas","Faithfully serving the Third Congressional District of Texas.","http://t.co/16udr7zv3r",7902,440
"269",248850174,"248850174","Patrick Meehan","RepMeehan","","Proudly representing Pennsylvania's 7th District in the U.S. House of Representatives","http://t.co/bQHkoA5zCp",13642,951
"270",248735463,"248735463","Rep. Barbara Lee","RepBarbaraLee","Washington, DC and Oakland, CA","Progressive Democrat proudly representing the #EastBay CA-13 in Congress. Working to promote economic & racial justice, peace & human rights in the US & abroad.","https://t.co/hfpx6kAg4s",97616,16413
"271",248699486,"248699486","Jeff Denham","RepJeffDenham","Modesto, CA","Working for the people of California's 10th district in the U.S. House of Representatives. http://t.co/8CkNyoIDFU","http://t.co/ygTJfTzvyw",14928,1641
"272",248495200,"248495200","Seth Moulton","sethmoulton","Salem, MA","Congressman for #MA6. Let's bring a new generation of leadership to Washington.  All Tweets are my own.",,64410,2072
"273",247334603,"247334603","Senator Dick Durbin","SenatorDurbin","","Serving the people of Illinois. Senate Democratic Whip. Follows/RTs do not equal an endorsement.","http://t.co/RrpApq5oN1",131998,2441
"274",246769138,"246769138","Ed Royce","RepEdRoyce","Fullerton, CA & Washington, DC","Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.","https://t.co/F2Oz9xCZjY",19838,848
"275",246357149,"246357149","House Judiciary Dems","HouseJudDems","Washington, D.C.","Proudly working to protect the safety, privacy, consumer rights, civil rights and liberties of all Americans.","http://t.co/OGiS10Q5xk",9173,580
"276",246341769,"246341769","Raúl R. Labrador","Raul_Labrador","Eagle, Idaho","Proudly serving Idaho's beautiful 1st Congressional District.","http://t.co/6B5v8If4F2",14523,656
"277",245451804,"245451804","Rep. Jim Costa","RepJimCosta","","Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.","http://t.co/lCxczJ32HJ",10219,503
"278",242926427,"242926427","JaimeHerreraBeutler","HerreraBeutler","","I'm proud to have grown up in SW WA, and honored to represent this wonderful region in the US Congress. Want regular email updates? http://t.co/sZutp93Fhg","http://t.co/g23DlVNdtc",11724,1125
"279",242892689,"242892689","Niki Tsongas","nikiinthehouse","","Proudly representing the families of the Massachusetts 3rd District.    More info at: http://t.co/mp6QlRchln","http://t.co/ieY22ZPpR2",15711,1588
"280",242873057,"242873057","Rep. Scott Tipton","RepTipton","Cortez, CO","Proud to Represent the people of #Colorado's 3rd Congressional District. Member of @FinancialCmte, @NatResources & Vice Chairman of @westerncaucus","https://t.co/mPBCduxaJ7",13072,1281
"281",242836537,"242836537","Sen. Patrick Leahy","SenatorLeahy","Washington, DC","","http://t.co/yrKgLVIocD",67776,1890
"282",242772524,"242772524","Frank Lucas","RepFrankLucas","","Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.","http://t.co/skfi9SUpUi",6912,240
"283",242761889,"242761889","Dr. Dan Benishek","CongressmanDan","Iron River, MI","Doctor representing #NorthernMichigan. Fighting for Veterans. Growing our economy. Protecting the Great Lakes.","http://t.co/lTUc5982TQ",9614,7373
"284",242555999,"242555999","Sheldon Whitehouse","SenWhitehouse","Rhode Island","U.S. Senator from #RhodeIsland, the Ocean State. Follows, RTs ≠ endorsement, but I look forward to listening to you.","http://t.co/z6NYBzbPgY",49289,1487
"285",242426145,"242426145","Jim McGovern","RepMcGovern","Massachusetts","Proudly representing the people of the 2nd District of Massachusetts.","https://t.co/f2XcW4hsKs",28589,500
"286",242376736,"242376736","Rep. Charlie Dent","RepCharlieDent","Washington, DC","Proud to serve as U.S. Representative for Pennsylvania’s 15th District, which includes all or parts of Berks, Dauphin, Lebanon, Lehigh and Northampton counties.","http://t.co/rtLFVON38S",9565,513
"287",241207373,"241207373","Frank LoBiondo","RepLoBiondo","#SouthJersey","Congressman proudly representing New Jersey's 2nd District. Chairman of House Aviation Subcommittee & CIA Subcommittee","http://t.co/eXru2mhvIf",10602,241
"288",240812994,"240812994","Yvette D. Clarke","RepYvetteClarke","Brooklyn, NY","U.S. Rep. serving NY's 9th Congressional district. Chair, Multicultural Media Caucus; Co-Chair, Black Women & Girls Caucus; Co-Chair, Caribbean Caucus.","https://t.co/n4CSgkzzEj",30827,3710
"289",240760644,"240760644","Rep. Paul Gosar, DDS","RepGosar","","Rep. for Arizona's 4th Congressional District. Chairman of @westerncaucus & Subcommittee on Energy & Minerals @NatResources. Dentist impersonating a politician.","https://t.co/fETcpzL0kG",22527,4532
"290",240427862,"240427862","David B. McKinley","RepMcKinley","","Proud to serve the First District of West Virginia in the U.S. House of Representatives. Member of the Energy and Commerce Committee. Staff-run account","http://t.co/5H1HsbP76e",20475,1018
"291",240393970,"240393970","Rep. Jeff Duncan","RepJeffDuncan","","Christian, husband, father, former small business owner, and Congressman for South Carolina's Third Congressional District","https://t.co/SmkIIIu2vS",39947,14539
"292",240363117,"240363117","Rep. Tom Marino","RepTomMarino","Pennsylvania","Proud to serve citizens of PA-10. Member on @HouseForeign @HouseHomeland @HouseJudiciary & Vice President of @NATO Parliamentary Assembly","http://t.co/vUAMh0aOOs",18390,938
"293",239964567,"239964567","HomelandSecurityCmte","HouseHomeland","Washington, DC","Official Twitter Page of the Homeland Security Committee, U.S. House of Representatives, @RepMcCaul (TX), Chairman.","https://t.co/b1rtwiJa1w",19313,1013
"294",239949176,"239949176","Congressmember Bass","RepKarenBass","Los Angeles & Washington","Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc","http://t.co/1QNH7tmurQ",43185,14612
"295",239871673,"239871673","Rep. Lou Barletta","RepLouBarletta","","Proudly representing Pennsylvania's 11th Congressional District.","http://t.co/2bjJjbvMJ2",14785,1706
"296",237862972,"237862972","Rep Tim Walberg","RepWalberg","MI 7th Congressional District","Proudly serving the Michigan 7th District, tweet at me or join the discussion on Facebook http://t.co/W4dgfpnMav","http://t.co/ps36JMcXXV",12079,1068
"297",237814920,"237814920","Rep. Randy Hultgren","RepHultgren","","Member of Congress proudly representing IL-14. Member: @HouseScience @FinancialCmte Committees. Co-Chairman: @TLHumanRights. FB profile: http://t.co/cAzY81jGee","http://t.co/RxXWsFX5aP",13164,1860
"298",237763317,"237763317","Rep. Vicky Hartzler","RepHartzler","Harrisonville, Missouri","I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services, Agriculture, Budget Committees","http://t.co/67BpQ5eROP",13998,937
"299",237750442,"237750442","Rep. Steve Chabot","RepSteveChabot","Cincinnati","Husband, father, grandpa, teacher, & attorney. Ohio's First District is home. Chair of @HouseSmallBiz. Serving on @HouseForeign & @HouseJudiciary.","https://t.co/uGxNrFAFsk",18586,3080
"300",237348797,"237348797","Trey Gowdy","TGowdySC","Spartanburg, SC","Official account of U.S. Congressman Trey Gowdy. Representing the Fourth District of South Carolina.","http://t.co/AjWmM2R00J",502916,455
"301",237312687,"237312687","Rep. Bill Flores","RepBillFlores","17th District of Texas","I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.","http://t.co/KhFWx7QKwG",14319,2807
"302",237299871,"237299871","Mo Brooks","RepMoBrooks","Alabama","Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.","http://t.co/XErdLh9N6C",13830,1984
"303",236916916,"236916916","Rep. Jim Renacci","RepJimRenacci","","Serving my fourth term representing the great people of the 16th district of Ohio in the House of Representatives","https://t.co/LsCk9OUjWm",19837,670
"304",236511574,"236511574","Senator Gary Peters","SenGaryPeters","","U.S. Senator proudly representing the state of Michigan.","http://t.co/LDQSc7zibg",26288,1143
"305",236279233,"236279233","Rep. Norma Torres","NormaJTorres","","U.S. Representative for California's 35th District","https://t.co/U117m1MF5R",6696,714
"306",235373000,"235373000","Colleen Hanabusa","RepHanabusa","Washington, D.C.","Proudly Representing Hawaii's First Congressional District","http://t.co/ABQUBg2Ysv",7675,803
"307",235312723,"235312723","Scott DesJarlais","DesJarlaisTN04","","Republican Congressman for Tennessee's 4th Congressional District.","http://t.co/omXrQSGbn2",11734,1136
"308",235271965,"235271965","Steve Pearce","RepStevePearce","Hobbs, NM","I represent New Mexico's 2nd Congressional District.  I am fighting to create jobs in NM and voice New Mexicans' other concerns in Washington.","https://t.co/cKY4kfJLQb",9413,791
"309",235251868,"235251868","Rep. Kristi Noem","RepKristiNoem","","I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.","https://t.co/mL3q1EsBF6",20777,340
"310",235217558,"235217558","Cory Gardner","SenCoryGardner","Colorado","Proudly serving the state of Colorado in the United States Senate. This is my official Senate Twitter account.",,28362,439
"311",235190657,"235190657","Chuck Fleischmann","RepChuck","Washington, D.C./TN-03","My official House office Twitter account. I work for the people of TN-03.","http://t.co/BanS9JzDxx",10333,625
"312",234822928,"234822928","Rep. Bob Gibbs","RepBobGibbs","US Congress","R-OH https://t.co/2BckMkGpZV","https://t.co/PQvRKDIC74",20367,2955
"313",234812598,"234812598","Larry Bucshon, MD","RepLarryBucshon","Indiana's 8th District  ","Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38gWLlg","https://t.co/wPeLTvPae3",13015,1969
"314",234797704,"234797704","Rep. Austin Scott","AustinScottGA08","Ashburn, GA","I am proud to represent the 8th Congressional District of Georgia.","http://t.co/GQwXIhub9a",12302,314
"315",234573331,"234573331","House Ag Committee","HouseAgNews","Washington, DC","News and updates from Chairman K. Michael Conaway (TX-11) and the House Agriculture Committee.","https://t.co/dZ6P4zY9nZ",16420,1138
"316",234469322,"234469322","Rep. Steve Womack","rep_stevewomack","Arkansas's 3rd District","Proud to serve the folks of Arkansas's 3rd District. Follow me on Facebook:  http://t.co/po5GaonDqA","http://t.co/iqdoMeRYwc",12984,1280
"317",234374703,"234374703","Senator Joe Manchin","Sen_JoeManchin","","I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.","http://t.co/KZ8ptSeHhI",67000,619
"318",234128524,"234128524","Senator Todd Young","SenToddYoung","Indiana","I proudly serve Hoosier families in the U.S. Senate. Contact my office at (202) 224-5623 for assistance. You can also visit our website for additional info.","https://t.co/IhAAMvhCKv",17371,479
"319",234057152,"234057152","Morgan Griffith","RepMGriffith","9th District of Virginia","Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.","http://t.co/DxAGNTJ5Ux",16891,411
"320",234022257,"234022257","Sean Duffy","RepSeanDuffy","","I am a devoted husband of one, proud father of eight, and the Representative for Wisconsin's Seventh District. Also at https://t.co/Y7pV5IPxzR.","http://t.co/Xz3AA8pXem",23843,2578
"321",234014087,"234014087","Rep Frederica Wilson","RepWilson","Washington DC","Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project, a dropout prevention program for boys of color","http://t.co/kFPGLDFQ6U",16539,2961
"322",233949261,"233949261","Rep. Bill Huizenga","RepHuizenga","2nd District, MI","I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!","http://t.co/F9UwL81Pr9",14104,4506
"323",233842454,"233842454","Justin Amash","justinamash","Third District of Michigan","I defend #liberty and explain every vote at https://t.co/3KzEquoyad • 'Laws must be general, equal, and certain.' —F.A. Hayek",,109462,5314
"324",233737858,"233737858","Senator Ron Johnson","SenRonJohnson","Oshkosh, WI","Chairman of the Homeland Security and Governmental Affairs Committee & the Subcommittee on Europe & Regional Security Cooperation. Tweets from Ron are signed–rj","http://t.co/uMmOdTCWwT",55877,199
"325",233696188,"233696188","Senate Ag Democrats","SenateAgDems","Washington, DC","Updates from the Office of Ranking Member Debbie Stabenow, U.S. Senate Committee on Agriculture, Nutrition and Forestry","http://t.co/g42hMl5SUX",14984,1324
"326",233693291,"233693291","Rep Rick Crawford","RepRickCrawford","Washington, DC","Follow me on instagram: https://t.co/z0CXmmrsLM Representing Arkansas's 1st District in the United States Congress.","http://t.co/Bh2OlCLyDg",12258,1012
"327",232992031,"232992031","Bill Keating","USRepKeating","Bourne, Ma","Welcome to the official Twitter page of Congressman Bill Keating!","http://t.co/QaDOYmqOzS",9978,609
"328",231510077,"231510077","Joaquin Castro","JoaquinCastrotx","San Antonio, Texas","Texas Congressman, Member of the House Foreign Affairs and House Intelligence Committees","http://t.co/SBuEnv1k",69549,882
"329",231108733,"231108733","Brendan Boyle","RepBrendanBoyle","Philadelphia and Washington","Congressman for Pennsylvania's 13th district. Proudly representing Philadelphia and Montco in Washington. Husband, dad and eternally hopeful Philly sports fan.",,8696,821
"330",229197216,"229197216","Rep David Schweikert","RepDavid","Arizona","Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.","http://t.co/bsAbCTNMdl",15673,1935
"331",225921757,"225921757","Sen. James Lankford","SenatorLankford","Oklahoma and Washington, DC","Serving the State of Oklahoma in the United States Senate","http://t.co/TAadQSsJTA",26497,543
"332",224391627,"224391627","CHA Republicans","HouseAdmnGOP","1309 LHOB","Committee on House Administration, Republican Office. Chairman Gregg Harper (R-Miss.)","http://t.co/nByOIQHGTd",4510,288
"333",224294785,"224294785","Rep. Martha Roby","RepMarthaRoby","","Congressional Twitter account for U.S. Representative Martha Roby (R-AL)","http://t.co/z149AJXIkR",22362,2189
"334",224285242,"224285242","Michael F. Bennet","SenBennetCO","Colorado","U.S. Senator for Colorado","http://t.co/bQVU54FnhE",45904,229
